,id,clone_url,created_at,description,full_name,language,name,size,stargazers_count,updated_at,forks_count
119,7801544,https://github.com/mammenx/synesthesia.git,2013-01-24 16:08:31+00:00,Synesthesia - Experiments Wth Light & Sound on the DE1,mammenx/synesthesia,Verilog,synesthesia,8344,9,2024-08-29 06:56:48+00:00,2
120,2124782,https://github.com/robincoxe/usrp1_openbts.git,2011-07-29 16:24:46+00:00,Altera Quartus Project for OpenBTS USRP1 Cyclone FPGA bitstream ,robincoxe/usrp1_openbts,Verilog,usrp1_openbts,6155,8,2024-08-12 19:20:07+00:00,7
121,8175601,https://github.com/linuxbest/ahci.git,2013-02-13 08:18:34+00:00,ahci base sata controller,linuxbest/ahci,Verilog,ahci,191,8,2024-08-08 01:19:17+00:00,1
122,3751886,https://github.com/travisg/cpu.git,2012-03-18 00:38:21+00:00,fpga based cpu hackery,travisg/cpu,Verilog,cpu,305,8,2020-03-01 04:36:08+00:00,2
123,2808324,https://github.com/cnvogelg/minimig_tc64.git,2011-11-19 11:06:31+00:00,MiniMig for TurboChameleon64,cnvogelg/minimig_tc64,Verilog,minimig_tc64,1344,8,2023-10-12 10:07:55+00:00,8
124,3458347,https://github.com/bunnie/kovan-fpga.git,2012-02-16 08:51:17+00:00,FPGA code for Kovan platform,bunnie/kovan-fpga,Verilog,kovan-fpga,164,8,2023-03-02 21:31:17+00:00,3
125,8127801,https://github.com/MorrisMA/PIC16C5x.git,2013-02-10 20:44:12+00:00,PIC16C5x-compatible FPGA Processor Core (Verilog-2001),MorrisMA/PIC16C5x,Verilog,PIC16C5x,172,8,2023-12-29 08:10:09+00:00,6
126,6016293,https://github.com/07adnan/64-Bit-ALU.git,2012-09-30 05:56:40+00:00,The ALU is a combinational logic unit. It takes two inputs of 16 bits wide and performs Logic and Arithmetic’s operations. There are two outputs from ALU: 32-bit output c and 7-bit Flag signals.Verilog  is used for the implementation. ,07adnan/64-Bit-ALU,Verilog,64-Bit-ALU,132,7,2024-05-21 08:08:54+00:00,1
127,2111957,https://github.com/rkrajnc/or1200-qmem.git,2011-07-27 09:15:30+00:00,OR1200 - Openrisc 1200 soft-core CPU from opencores.org with added external QMEM bus.,rkrajnc/or1200-qmem,Verilog,or1200-qmem,332,7,2024-09-20 08:11:25+00:00,1
128,3604328,https://github.com/akitty/verilog-mips-processor.git,2012-03-02 17:27:26+00:00,,akitty/verilog-mips-processor,Verilog,verilog-mips-processor,116,7,2021-04-04 10:07:45+00:00,4
129,8280638,https://github.com/mattame/eecs470.git,2013-02-19 01:04:23+00:00,EECS 470 Final Project,mattame/eecs470,Verilog,eecs470,240512,7,2024-05-17 01:15:21+00:00,8
130,2249531,https://github.com/bgelb/digilite_zl.git,2011-08-22 15:44:41+00:00,DigiLiteZL FPGA,bgelb/digilite_zl,Verilog,digilite_zl,184,7,2022-02-13 15:20:55+00:00,0
131,1599640,https://github.com/m-labs/fjmem-m1.git,2011-04-11 15:33:13+00:00,FJMEM core for flashing Mixxeo and Milkymist One,m-labs/fjmem-m1,Verilog,fjmem-m1,147,7,2024-04-23 13:20:42+00:00,2
132,5054121,https://github.com/henryeherman/Platypus.git,2012-07-15 06:31:29+00:00,Top Secret,henryeherman/Platypus,Verilog,Platypus,36076,7,2022-03-17 20:14:48+00:00,5
133,1659331,https://github.com/jonathanmay/verilog-core.git,2011-04-25 09:09:58+00:00,Basic transputer-like core in Verilog,jonathanmay/verilog-core,Verilog,verilog-core,279,7,2020-12-12 00:01:36+00:00,4
134,1353354,https://github.com/hutch31/Balsa-AES-Core.git,2011-02-11 02:03:46+00:00,Asynchronous AES core written using the Balsa hardware description language,hutch31/Balsa-AES-Core,Verilog,Balsa-AES-Core,112,7,2022-10-19 07:25:08+00:00,1
135,4816684,https://github.com/honnet/LM32_FPU.git,2012-06-28 04:19:41+00:00,A system verilog floating point unit for the Latice Micro soft processor (LM32),honnet/LM32_FPU,Verilog,LM32_FPU,756,7,2022-10-30 18:10:55+00:00,1
136,2521859,https://github.com/mepard/N210CeVI.git,2011-10-05 20:15:03+00:00,100 Msps support for Ettus USRP N210,mepard/N210CeVI,Verilog,N210CeVI,5162,6,2019-02-02 06:25:28+00:00,3
137,7215896,https://github.com/jwjimmy/fast-SVD.git,2012-12-18 01:57:17+00:00,Verilog hardware description of a CPU which computes Singular Value Decomposition,jwjimmy/fast-SVD,Verilog,fast-SVD,876,6,2022-09-07 13:35:46+00:00,1
138,3955095,https://github.com/bduong/MIPS-32-bit-CPU.git,2012-04-07 02:00:48+00:00,Designed in Verilog,bduong/MIPS-32-bit-CPU,Verilog,MIPS-32-bit-CPU,101,6,2024-10-04 15:13:15+00:00,1
139,5744060,https://github.com/stacksmith/fpgasm-test.git,2012-09-10 02:41:18+00:00,test circuits for fpgasm,stacksmith/fpgasm-test,Verilog,fpgasm-test,236,6,2022-05-24 14:39:40+00:00,1
140,1534134,https://github.com/tomprince/rippling.git,2011-03-27 21:12:58+00:00,Sean Wilson's rippling plugin.,tomprince/rippling,Verilog,rippling,208,6,2020-04-29 17:14:17+00:00,2
141,7539555,https://github.com/rkrajnc/minsoc.git,2013-01-10 11:10:46+00:00,minsoc from opencores.net,rkrajnc/minsoc,Verilog,minsoc,5400,6,2024-09-20 08:07:23+00:00,2
142,7231696,https://github.com/joewing/altair680.git,2012-12-18 22:45:11+00:00,Altair 680 Implementation,joewing/altair680,Verilog,altair680,160,6,2023-11-02 20:30:48+00:00,0
143,2681490,https://github.com/jeras/sockit_cdc.git,2011-10-31 15:21:06+00:00,clock domain crossing FIFO,jeras/sockit_cdc,Verilog,sockit_cdc,113,6,2024-04-16 12:36:07+00:00,2
144,1972208,https://github.com/cospan/sycamore.git,2011-06-29 12:37:08+00:00,FPGA code generation and communication with Linux,cospan/sycamore,Verilog,sycamore,2550,6,2023-01-28 16:21:56+00:00,3
145,1643465,https://github.com/imr/Stack-Machine.git,2011-04-21 02:09:06+00:00,Simple stack based microprocessor,imr/Stack-Machine,Verilog,Stack-Machine,188,6,2024-02-28 20:58:50+00:00,0
146,1152141,https://github.com/alexwhittemore/Spartan-6-NoC-Router.git,2010-12-09 06:19:10+00:00,Various verilog modules for use in a 5x5 8 bit wide port router for implementation in NoC routing,alexwhittemore/Spartan-6-NoC-Router,Verilog,Spartan-6-NoC-Router,184,6,2024-07-31 01:14:53+00:00,0
147,989408,https://github.com/robbertkrebbers/corn.git,2010-10-15 08:28:35+00:00,,robbertkrebbers/corn,Verilog,corn,10594,5,2023-07-25 13:42:13+00:00,1
148,3758563,https://github.com/hasithvm/subleq-verilog.git,2012-03-18 22:28:42+00:00,SUBLEQ implementation and testbenches.,hasithvm/subleq-verilog,Verilog,subleq-verilog,112,5,2024-01-16 16:24:34+00:00,2
149,2387951,https://github.com/covejstewart/verilog.git,2011-09-14 20:08:35+00:00,Projects related to work in verilog,covejstewart/verilog,Verilog,verilog,118,5,2020-08-11 06:19:13+00:00,0
150,1140595,https://github.com/texane/papilio.git,2010-12-05 16:00:29+00:00,papilio fpga board related hackeries,texane/papilio,Verilog,papilio,89,5,2020-07-15 21:58:09+00:00,0
151,878503,https://github.com/etschneider/usrp-fpga-inband.git,2010-09-01 16:05:00+00:00,Mirror of USRP FPGA code for those with the GIT protocol blocked by their firewall,etschneider/usrp-fpga-inband,Verilog,usrp-fpga-inband,10316,5,2024-05-18 07:28:54+00:00,10
152,3405335,https://github.com/ska-sa/roach1_hardware.git,2012-02-10 07:51:32+00:00,,ska-sa/roach1_hardware,Verilog,roach1_hardware,800028,5,2022-05-16 12:23:10+00:00,1
153,1276674,https://github.com/jeras/sockit_spi.git,2011-01-21 00:32:33+00:00,"SocKit SPI (3-wire, dual, quad) master",jeras/sockit_spi,Verilog,sockit_spi,1210,5,2019-07-21 18:28:32+00:00,1
154,1691751,https://github.com/GadgetFactory/LatticeMico32.git,2011-05-02 15:15:59+00:00,LatticeMico32 Soft Processor for the Papilio One.,GadgetFactory/LatticeMico32,Verilog,LatticeMico32,18512,5,2019-08-31 22:01:40+00:00,4
155,2374639,https://github.com/oddball/genMem.git,2011-09-12 22:13:56+00:00,,oddball/genMem,Verilog,genMem,14,5,2022-07-11 19:42:30+00:00,1
156,466794,https://github.com/fallen/md5-hbf.git,2010-01-10 23:35:07+00:00,md5 hardware bruteforcer IP core,fallen/md5-hbf,Verilog,md5-hbf,584,5,2022-10-13 14:59:56+00:00,1
157,6529807,https://github.com/kazunori279/hdllesson.git,2012-11-04 10:56:14+00:00,HDL Lesson,kazunori279/hdllesson,Verilog,hdllesson,612,5,2024-06-15 04:34:39+00:00,2
158,7655681,https://github.com/paulodfreitas/Y86Processor.git,2013-01-16 23:00:01+00:00,"A verilog implementation of a Y86 Processor, for Altera DE2 board.",paulodfreitas/Y86Processor,Verilog,Y86Processor,148,5,2021-03-09 19:10:02+00:00,2
159,920362,https://github.com/tmatsuya/milkymist-ml401.git,2010-09-18 08:53:36+00:00,Backport of Milkymist SoC to the Xilinx ML401 board (EXPERIMENTAL AND LARGELY UNMAINTAINED),tmatsuya/milkymist-ml401,Verilog,milkymist-ml401,6391,5,2023-07-25 13:42:09+00:00,3
160,1156385,https://github.com/zviadm/Beehive.git,2010-12-10 15:27:25+00:00,,zviadm/Beehive,Verilog,Beehive,17668,5,2019-10-04 03:59:36+00:00,1
161,967919,https://github.com/jasonabele/ettus-uhd.git,2010-10-06 23:12:01+00:00,GitHub mirror of Ettus UHD api development,jasonabele/ettus-uhd,Verilog,ettus-uhd,18407,5,2017-10-24 10:44:21+00:00,1
162,574254,https://github.com/optixx/lm32.git,2010-03-22 16:31:39+00:00,Digilent Nexys2 port of the soc-lm32,optixx/lm32,Verilog,lm32,492,5,2019-08-31 07:20:03+00:00,2
163,7980347,https://github.com/ShepardSiegel/hotline.git,2013-02-02 19:08:17+00:00,Atomic Rules Hotline family of communication IP,ShepardSiegel/hotline,Verilog,hotline,100321,5,2023-10-18 04:30:37+00:00,3
164,2565301,https://github.com/texane/mm-papilio.git,2011-10-12 20:48:16+00:00,milkymist on papilio,texane/mm-papilio,Verilog,mm-papilio,1096,5,2022-04-21 03:40:26+00:00,2
165,3596541,https://github.com/e-lab/OpalKelly-Verilog-Templates.git,2012-03-01 21:59:40+00:00,Simple templates to use as starting points with an OpalKelly project.,e-lab/OpalKelly-Verilog-Templates,Verilog,OpalKelly-Verilog-Templates,844,4,2022-04-17 21:08:45+00:00,4
166,4012216,https://github.com/haunma/pandadaq.git,2012-04-13 04:22:48+00:00,Pandaboard FPGA and data-acquisition expansion:  Hardware and FPGA sources,haunma/pandadaq,Verilog,pandadaq,2068,4,2016-02-01 07:25:11+00:00,1
167,1101732,https://github.com/wramsdell/Verilog_Example.git,2010-11-22 07:55:59+00:00,Example Verilog code for the Prototype Engineering FPGA shield,wramsdell/Verilog_Example,Verilog,Verilog_Example,3508,4,2019-12-10 09:27:21+00:00,3
168,2012679,https://github.com/shaform/ArkanoidOnVerilog.git,2011-07-07 14:37:16+00:00,An Arkanoid-like game using Verilog.,shaform/ArkanoidOnVerilog,Verilog,ArkanoidOnVerilog,28215,4,2023-01-28 19:01:27+00:00,1
169,3014472,https://github.com/nfarring/cores.git,2011-12-19 19:38:32+00:00,Library of hardware modules for FPGAs,nfarring/cores,Verilog,cores,2494,4,2021-01-13 20:15:12+00:00,2
170,529192,https://github.com/odge/al-jabr.git,2010-02-21 21:59:16+00:00,Algebraic Algorithms,odge/al-jabr,Verilog,al-jabr,280,4,2014-03-11 00:31:59+00:00,1
171,637065,https://github.com/mzp/GC.git,2010-04-29 04:05:22+00:00,Proof of Garbage Collector,mzp/GC,Verilog,GC,124,4,2021-03-22 02:28:03+00:00,0
172,4484994,https://github.com/e-lab/LCMS2012_JAN-Verilog.git,2012-05-29 17:06:10+00:00,Verilog for LCMS2012_JAN chip using XEM6010-LX150 fpga,e-lab/LCMS2012_JAN-Verilog,Verilog,LCMS2012_JAN-Verilog,280,4,2022-04-17 21:07:44+00:00,0
173,2800546,https://github.com/calikevuche/usrp2.git,2011-11-18 04:01:44+00:00,carrier_sense_module,calikevuche/usrp2,Verilog,usrp2,110885,4,2017-05-23 21:19:02+00:00,4
174,3794430,https://github.com/nulpoet/verilog_diffiehellman.git,2012-03-22 04:19:44+00:00,,nulpoet/verilog_diffiehellman,Verilog,verilog_diffiehellman,120,4,2024-07-29 23:18:09+00:00,0
175,3723389,https://github.com/badrobit/FPGA-Connext-Six.git,2012-03-14 23:21:58+00:00,Connect6 AI built in Verilog HDL,badrobit/FPGA-Connext-Six,Verilog,FPGA-Connext-Six,8276,4,2024-04-26 16:20:11+00:00,2
176,3359593,https://github.com/swetland/cpu32.git,2012-02-05 13:47:50+00:00,verilog tinkering,swetland/cpu32,Verilog,cpu32,176,4,2024-05-05 23:16:46+00:00,0
177,7045114,https://github.com/rfmerrill/eecs150.git,2012-12-07 00:02:46+00:00,My CS150 project,rfmerrill/eecs150,Verilog,eecs150,512,4,2018-07-18 14:13:05+00:00,0
178,2088208,https://github.com/Vlad-Shcherbina/TheoryOfRefinement.git,2011-07-22 11:04:07+00:00,proving theorems in Hoare's theory of refinement with ITP,Vlad-Shcherbina/TheoryOfRefinement,Verilog,TheoryOfRefinement,260,4,2019-01-11 10:28:41+00:00,1
179,4695331,https://github.com/mlab-upenn/pvs.git,2012-06-17 22:24:54+00:00,Pacemaker Verification System project,mlab-upenn/pvs,Verilog,pvs,1492,4,2024-03-12 12:37:11+00:00,3
180,2644763,https://github.com/loganwilliams/augmented-reality-on-fpga.git,2011-10-25 16:40:48+00:00,,loganwilliams/augmented-reality-on-fpga,Verilog,augmented-reality-on-fpga,110107,4,2018-07-19 00:38:10+00:00,3
181,7387503,https://github.com/tmatsuya/netfpga-pci.git,2012-12-31 13:57:11+00:00,PCI supporting pass-through for NetFPGA-1G (Spartan-2),tmatsuya/netfpga-pci,Verilog,netfpga-pci,2248,4,2023-05-17 04:01:42+00:00,1
182,7000252,https://github.com/MorrisMA/RTFIFO.git,2012-12-04 13:22:02+00:00,Microprogrammed Receive/Transmit Block RAM FIFO for UARTs or similar devices,MorrisMA/RTFIFO,Verilog,RTFIFO,1201,4,2022-10-26 22:36:33+00:00,0
183,3468164,https://github.com/zerotohero/Thesis-Project.git,2012-02-17 08:09:49+00:00,SAYEH Pipelined processor,zerotohero/Thesis-Project,Verilog,Thesis-Project,920,4,2024-06-20 02:42:43+00:00,2
184,7316584,https://github.com/soupault/EQ.git,2012-12-25 10:31:03+00:00,pipelined SPDIF decoder and equalizer. verilog modules and tb's,soupault/EQ,Verilog,EQ,11328,4,2024-09-22 21:17:02+00:00,2
185,2279016,https://github.com/huitseeker/thesis-spikes.git,2011-08-27 12:05:54+00:00,Some Ssreflect demos and code snippets mentioned in my manuscript,huitseeker/thesis-spikes,Verilog,thesis-spikes,1468,4,2023-01-28 17:44:54+00:00,1
186,4659581,https://github.com/idanw/atlys_modules.git,2012-06-14 05:04:55+00:00,Various Modules / Test for the Digilent Atlys FPGA Board,idanw/atlys_modules,Verilog,atlys_modules,93,4,2018-03-01 17:42:35+00:00,2
187,4085359,https://github.com/brlin-tw/my-verilog-modules.git,2012-04-20 10:21:38+00:00,我的 Verilog 硬體描述語言模組收集(My Verilog HDL module collection),brlin-tw/my-verilog-modules,Verilog,my-verilog-modules,14310,4,2019-10-20 00:48:03+00:00,0
188,5921381,https://github.com/robinsonb5/minimig_c3.git,2012-09-23 11:02:55+00:00,"Minimig ported to a generic Cyclone III board, with the intention of creating a multi-target repo",robinsonb5/minimig_c3,Verilog,minimig_c3,1484,4,2023-01-28 08:21:23+00:00,4
189,1090417,https://github.com/alangenfeld/ece555.git,2010-11-18 02:21:27+00:00,Final project for digital circuit layout class,alangenfeld/ece555,Verilog,ece555,12544,4,2017-05-22 18:52:59+00:00,0
190,4350294,https://github.com/codenightkids/Verilog-Light-Cycle.git,2012-05-16 18:23:48+00:00,"A ""Light Cycle"" Game made in verilog. Was made for a embedded systems class, and we kind of over did it.",codenightkids/Verilog-Light-Cycle,Verilog,Verilog-Light-Cycle,103,4,2015-08-24 06:25:08+00:00,2
191,6483025,https://github.com/kiarashplusplus/FPGA_Telephony.git,2012-11-01 00:56:13+00:00,6.111 Digital Lab's final project,kiarashplusplus/FPGA_Telephony,Verilog,FPGA_Telephony,54165,3,2023-08-19 18:15:50+00:00,3
192,8260687,https://github.com/mammenx/synesthesia_zen.git,2013-02-18 03:01:59+00:00,Next Gen version of Synesthesia,mammenx/synesthesia_zen,Verilog,synesthesia_zen,16652,3,2023-01-14 01:22:02+00:00,1
193,1569622,https://github.com/conrs/Sequencer.git,2011-04-04 23:01:49+00:00,Implemented a sequencer on an FPGA. Enclosed is the Verilog code,conrs/Sequencer,Verilog,Sequencer,95,3,2015-12-30 07:06:59+00:00,2
194,1360809,https://github.com/GREO/uhd.git,2011-02-13 03:54:18+00:00,A clone of Ettus's UHD repo ,GREO/uhd,Verilog,uhd,17020,3,2024-08-22 22:55:55+00:00,9
195,543729,https://github.com/teamname/mips.git,2010-03-02 23:22:24+00:00,mips processor and memory,teamname/mips,Verilog,mips,78,3,2017-10-31 11:34:59+00:00,0
196,1408765,https://github.com/wolftrax84/RISC_PROC.git,2011-02-24 23:05:43+00:00,16-bit Pipelined RISC Processor,wolftrax84/RISC_PROC,Verilog,RISC_PROC,196,3,2018-11-09 15:51:51+00:00,1
197,3404308,https://github.com/kristianpaul/milkyminer.git,2012-02-10 04:29:28+00:00,fpgaminer core xilinx fpgas port to M1 board,kristianpaul/milkyminer,Verilog,milkyminer,156,3,2021-05-13 19:07:15+00:00,1
198,8305998,https://github.com/G33KatWork/nexys3_hdmi.git,2013-02-20 04:27:22+00:00,A sample implementation of an HDMI transmitter on a Nexys 3 board,G33KatWork/nexys3_hdmi,Verilog,nexys3_hdmi,128,3,2014-09-15 09:57:57+00:00,2
199,2036493,https://github.com/jtristan/CompCert-Extensions.git,2011-07-12 14:32:59+00:00,Release of code written to experiment with formally verified translation validators for Compcert.,jtristan/CompCert-Extensions,Verilog,CompCert-Extensions,412,3,2023-11-18 12:12:53+00:00,0
200,8134508,https://github.com/bunnie/kovan-fpga-hdmi.git,2013-02-11 08:05:33+00:00,Kovan FPGA with HDMI support integrated,bunnie/kovan-fpga-hdmi,Verilog,kovan-fpga-hdmi,164,3,2024-04-05 03:14:31+00:00,0
201,1120993,https://github.com/laysakura/miniCPU.git,2010-11-29 04:19:11+00:00,A mini CPU which implements a subset of IA-32 instructions.  This runs on ModelSim.,laysakura/miniCPU,Verilog,miniCPU,1836,3,2024-02-12 17:11:53+00:00,0
202,4848037,https://github.com/dwelch67/altor32_samples.git,2012-07-01 05:06:36+00:00,,dwelch67/altor32_samples,Verilog,altor32_samples,220,3,2023-05-21 13:06:00+00:00,0
203,7194231,https://github.com/karttu/lifemidi.git,2012-12-16 19:23:12+00:00,"Verilog source for my green Lifemidi box, for producing lights and MIDI-music.",karttu/lifemidi,Verilog,lifemidi,144,3,2022-05-31 23:55:31+00:00,0
204,2270342,https://github.com/ewa/simple_spi_ewa.git,2011-08-25 20:20:28+00:00,Modified version of Richard Herveille's Simple SPI core,ewa/simple_spi_ewa,Verilog,simple_spi_ewa,1124,3,2019-08-30 02:24:36+00:00,1
205,3680840,https://github.com/abettino/PIC10F20x.git,2012-03-10 17:01:46+00:00,,abettino/PIC10F20x,Verilog,PIC10F20x,104,3,2023-12-29 08:05:11+00:00,1
206,5808032,https://github.com/ineganov/bare_system.git,2012-09-14 10:37:57+00:00,Bare MCPU system for DE0-Nano,ineganov/bare_system,Verilog,bare_system,136,3,2022-03-15 23:18:02+00:00,0
207,7203564,https://github.com/hcyang1012/PIC16C57-Verilog.git,2012-12-17 11:11:00+00:00,,hcyang1012/PIC16C57-Verilog,Verilog,PIC16C57-Verilog,2652,3,2023-12-29 08:14:22+00:00,1
208,7185191,https://github.com/nazarov-yuriy/someAVR.git,2012-12-15 23:29:15+00:00,Small part of AVR CPU Core,nazarov-yuriy/someAVR,Verilog,someAVR,3388,3,2023-11-01 22:47:33+00:00,1
209,8311628,https://github.com/rkrajnc/orpsocv2.git,2013-02-20 11:14:24+00:00,orpsocv2 from opencores.org,rkrajnc/orpsocv2,Verilog,orpsocv2,3456,3,2023-09-15 21:08:05+00:00,0
210,2197686,https://github.com/mbattig/pedal.git,2011-08-12 15:24:35+00:00,FPGA Based Guitar Pedal,mbattig/pedal,Verilog,pedal,112,3,2019-02-06 17:26:49+00:00,0
211,1116969,https://github.com/zsiciarz/alaw.git,2010-11-27 14:31:41+00:00,A-law coder and decoder in Verilog,zsiciarz/alaw,Verilog,alaw,196,3,2019-04-02 17:25:19+00:00,1
212,1574205,https://github.com/crowell/FieldProgrammableWristWatch.git,2011-04-05 21:30:33+00:00,"FPWW is a digital ""wristwatch"", written in verilog, for the spartan3 educational boards, as a final project for the EC311 - Intro to Logic Design.  It was created by Jeff Crowell Samir Ahmed and Richard Tia",crowell/FieldProgrammableWristWatch,Verilog,FieldProgrammableWristWatch,2583,3,2024-10-09 12:37:17+00:00,3
213,596633,https://github.com/pirapira/sql2lisp.git,2010-04-06 05:53:46+00:00,,pirapira/sql2lisp,Verilog,sql2lisp,256,3,2013-10-16 11:12:26+00:00,0
214,1583198,https://github.com/jesstherobot/llbitcoin.git,2011-04-07 16:32:45+00:00,FPGA implementation of bitcoin algorithm,jesstherobot/llbitcoin,Verilog,llbitcoin,878,3,2022-01-19 13:14:24+00:00,0
215,2949283,https://github.com/ksksue/HelloLED-QsysJtagDebugOnDE0.git,2011-12-09 18:54:42+00:00,Hello LED by Qsys Jtag Debug with System Console tcl code on DE0(Altera Cyclone III FPGA),ksksue/HelloLED-QsysJtagDebugOnDE0,Verilog,HelloLED-QsysJtagDebugOnDE0,354,3,2022-02-26 20:39:17+00:00,2
216,6985260,https://github.com/Arlet/vga16.git,2012-12-03 16:16:18+00:00,VGA module for this board: http://forum.6502.org/viewtopic.php?f=10&t=2247,Arlet/vga16,Verilog,vga16,176,3,2024-08-22 19:47:33+00:00,2
